"year","geo","country","sex","ple"
1997,"BE31","BE","M",74.7
1998,"BE31","BE","M",74.8
1999,"BE31","BE","M",75.2
2000,"BE31","BE","M",75.9
2001,"BE31","BE","M",75.5
2002,"BE31","BE","M",76
2003,"BE31","BE","M",75.5
2004,"BE31","BE","M",76.9
2005,"BE31","BE","M",77.1
2006,"BE31","BE","M",77.6
2007,"BE31","BE","M",77.7
2008,"BE31","BE","M",76.8
2009,"BE31","BE","M",78.5
2010,"BE31","BE","M",78.2
2011,"BE31","BE","M",78.8
2012,"BE31","BE","M",78.3
2013,"BE31","BE","M",79.6
2014,"BE31","BE","M",79.1
2015,"BE31","BE","M",79.7
2016,"BE31","BE","M",80.3
1992,"BE32","BE","M",70.9
1993,"BE32","BE","M",70.8
1994,"BE32","BE","M",71.3
1995,"BE32","BE","M",71.4
1996,"BE32","BE","M",71.3
1997,"BE32","BE","M",71.6
1998,"BE32","BE","M",72
1999,"BE32","BE","M",71.9
2000,"BE32","BE","M",71.9
2001,"BE32","BE","M",72.1
2002,"BE32","BE","M",72.3
2003,"BE32","BE","M",72.5
2004,"BE32","BE","M",72.9
2005,"BE32","BE","M",73.2
2006,"BE32","BE","M",73.6
2007,"BE32","BE","M",74.1
2008,"BE32","BE","M",73.7
2009,"BE32","BE","M",74.5
2010,"BE32","BE","M",74.4
2011,"BE32","BE","M",74.7
2012,"BE32","BE","M",74.7
2013,"BE32","BE","M",75
2014,"BE32","BE","M",75.9
2015,"BE32","BE","M",75.8
2016,"BE32","BE","M",75.7
1992,"BE33","BE","M",72.1
1993,"BE33","BE","M",71.9
1994,"BE33","BE","M",72.3
1995,"BE33","BE","M",72.2
1996,"BE33","BE","M",72.9
1997,"BE33","BE","M",73.3
1998,"BE33","BE","M",73
1999,"BE33","BE","M",73.3
2000,"BE33","BE","M",73.4
2001,"BE33","BE","M",73.7
2002,"BE33","BE","M",73.7
2003,"BE33","BE","M",73.9
2004,"BE33","BE","M",74.8
2005,"BE33","BE","M",74.7
2006,"BE33","BE","M",75.2
2007,"BE33","BE","M",75.4
2008,"BE33","BE","M",75.9
2009,"BE33","BE","M",76
2010,"BE33","BE","M",76.2
2011,"BE33","BE","M",76.3
2012,"BE33","BE","M",76.4
2013,"BE33","BE","M",76.9
2014,"BE33","BE","M",77.3
2015,"BE33","BE","M",77
2016,"BE33","BE","M",77.5
1992,"BE34","BE","M",71.7
1993,"BE34","BE","M",71.4
1994,"BE34","BE","M",71.9
1995,"BE34","BE","M",72.1
1996,"BE34","BE","M",72.5
1997,"BE34","BE","M",72.8
1998,"BE34","BE","M",72.1
1999,"BE34","BE","M",72.6
2000,"BE34","BE","M",73.6
2001,"BE34","BE","M",73.2
2002,"BE34","BE","M",74.2
2003,"BE34","BE","M",74.1
2004,"BE34","BE","M",74.1
2005,"BE34","BE","M",74.7
2006,"BE34","BE","M",74.3
2007,"BE34","BE","M",75.7
2008,"BE34","BE","M",74.7
2009,"BE34","BE","M",75.9
2010,"BE34","BE","M",75.6
2011,"BE34","BE","M",76
2012,"BE34","BE","M",76.7
2013,"BE34","BE","M",76.2
2014,"BE34","BE","M",77.2
2015,"BE34","BE","M",77.9
2016,"BE34","BE","M",76.8
1992,"BE35","BE","M",72.2
1993,"BE35","BE","M",71.3
1994,"BE35","BE","M",71.2
1995,"BE35","BE","M",70.8
1996,"BE35","BE","M",72.2
1997,"BE35","BE","M",71.8
1998,"BE35","BE","M",72.7
1999,"BE35","BE","M",72.4
2000,"BE35","BE","M",72.4
2001,"BE35","BE","M",73.1
2002,"BE35","BE","M",72.9
2003,"BE35","BE","M",73.4
2004,"BE35","BE","M",73.5
2005,"BE35","BE","M",74
2006,"BE35","BE","M",74.6
2007,"BE35","BE","M",75.3
2008,"BE35","BE","M",74.5
2009,"BE35","BE","M",75.4
2010,"BE35","BE","M",75.5
2011,"BE35","BE","M",76.3
2012,"BE35","BE","M",75.4
2013,"BE35","BE","M",75.8
2014,"BE35","BE","M",76.7
2015,"BE35","BE","M",76.5
2016,"BE35","BE","M",76.9
1992,"CZ01","CZ","M",70.3
1993,"CZ01","CZ","M",70.8
1994,"CZ01","CZ","M",71.3
1995,"CZ01","CZ","M",70.9
1996,"CZ01","CZ","M",72
1997,"CZ01","CZ","M",72.2
1998,"CZ01","CZ","M",72.9
1999,"CZ01","CZ","M",73.4
2000,"CZ01","CZ","M",73.4
2001,"CZ01","CZ","M",73.8
2002,"CZ01","CZ","M",73.7
2003,"CZ01","CZ","M",73.7
2004,"CZ01","CZ","M",74.4
2005,"CZ01","CZ","M",75
2006,"CZ01","CZ","M",75.4
2007,"CZ01","CZ","M",75.9
2008,"CZ01","CZ","M",76.2
2009,"CZ01","CZ","M",76.5
2010,"CZ01","CZ","M",76.4
2011,"CZ01","CZ","M",77
2012,"CZ01","CZ","M",77.1
2013,"CZ01","CZ","M",77.5
2014,"CZ01","CZ","M",77.7
2015,"CZ01","CZ","M",77.6
2016,"CZ01","CZ","M",78
1992,"CZ02","CZ","M",68.4
1993,"CZ02","CZ","M",68.9
1994,"CZ02","CZ","M",68.7
1995,"CZ02","CZ","M",69.3
1996,"CZ02","CZ","M",69.9
1997,"CZ02","CZ","M",70.3
1998,"CZ02","CZ","M",71.1
1999,"CZ02","CZ","M",70.7
2000,"CZ02","CZ","M",71.3
2001,"CZ02","CZ","M",71.9
2002,"CZ02","CZ","M",72.2
2003,"CZ02","CZ","M",71.7
2004,"CZ02","CZ","M",72.3
2005,"CZ02","CZ","M",72.7
2006,"CZ02","CZ","M",73.5
2007,"CZ02","CZ","M",73.6
2008,"CZ02","CZ","M",74
2009,"CZ02","CZ","M",74.1
2010,"CZ02","CZ","M",74.7
2011,"CZ02","CZ","M",74.9
2012,"CZ02","CZ","M",75.1
2013,"CZ02","CZ","M",75.2
2014,"CZ02","CZ","M",76.1
2015,"CZ02","CZ","M",76
2016,"CZ02","CZ","M",76.5
1992,"CZ03","CZ","M",68.7
1993,"CZ03","CZ","M",69.7
1994,"CZ03","CZ","M",69.8
1995,"CZ03","CZ","M",69.9
1996,"CZ03","CZ","M",70.8
1997,"CZ03","CZ","M",70.7
1998,"CZ03","CZ","M",71.7
1999,"CZ03","CZ","M",71.8
2000,"CZ03","CZ","M",72.3
2001,"CZ03","CZ","M",72.3
2002,"CZ03","CZ","M",72.5
2003,"CZ03","CZ","M",72.3
2004,"CZ03","CZ","M",72.7
2005,"CZ03","CZ","M",73.5
2006,"CZ03","CZ","M",73.9
2007,"CZ03","CZ","M",74.5
2008,"CZ03","CZ","M",74.2
2009,"CZ03","CZ","M",74.8
2010,"CZ03","CZ","M",75.1
2011,"CZ03","CZ","M",75.2
2012,"CZ03","CZ","M",75.3
2013,"CZ03","CZ","M",75.7
2014,"CZ03","CZ","M",76.1
2015,"CZ03","CZ","M",75.8
2016,"CZ03","CZ","M",76.4
1992,"CZ04","CZ","M",66.7
1993,"CZ04","CZ","M",67.5
1994,"CZ04","CZ","M",67.8
1995,"CZ04","CZ","M",67.8
1996,"CZ04","CZ","M",68.6
1997,"CZ04","CZ","M",69
1998,"CZ04","CZ","M",69.2
1999,"CZ04","CZ","M",70
2000,"CZ04","CZ","M",70.2
2001,"CZ04","CZ","M",70.4
2002,"CZ04","CZ","M",70.2
2003,"CZ04","CZ","M",70.2
2004,"CZ04","CZ","M",70.8
2005,"CZ04","CZ","M",71.3
2006,"CZ04","CZ","M",71.7
2007,"CZ04","CZ","M",72
2008,"CZ04","CZ","M",72.4
2009,"CZ04","CZ","M",72.2
2010,"CZ04","CZ","M",72.7
2011,"CZ04","CZ","M",73.2
2012,"CZ04","CZ","M",73.5
2013,"CZ04","CZ","M",73.3
2014,"CZ04","CZ","M",74.1
2015,"CZ04","CZ","M",73.9
2016,"CZ04","CZ","M",74.2
1992,"CZ05","CZ","M",68.8
1993,"CZ05","CZ","M",69.9
1994,"CZ05","CZ","M",70.1
1995,"CZ05","CZ","M",70.7
1996,"CZ05","CZ","M",71.1
1997,"CZ05","CZ","M",71.1
1998,"CZ05","CZ","M",71.5
1999,"CZ05","CZ","M",71.8
2000,"CZ05","CZ","M",72.2
2001,"CZ05","CZ","M",72.6
2002,"CZ05","CZ","M",72.4
2003,"CZ05","CZ","M",72.6
2004,"CZ05","CZ","M",73
2005,"CZ05","CZ","M",73.4
2006,"CZ05","CZ","M",73.9
2007,"CZ05","CZ","M",74.2
2008,"CZ05","CZ","M",74.6
2009,"CZ05","CZ","M",74.8
2010,"CZ05","CZ","M",75.1
2011,"CZ05","CZ","M",75.2
2012,"CZ05","CZ","M",75.3
2013,"CZ05","CZ","M",75.6
2014,"CZ05","CZ","M",76.2
2015,"CZ05","CZ","M",76.1
2016,"CZ05","CZ","M",76.7
1992,"CZ06","CZ","M",69.3
1993,"CZ06","CZ","M",69.8
1994,"CZ06","CZ","M",70.1
1995,"CZ06","CZ","M",70.6
1996,"CZ06","CZ","M",70.9
1997,"CZ06","CZ","M",71.2
1998,"CZ06","CZ","M",72
1999,"CZ06","CZ","M",72.1
2000,"CZ06","CZ","M",72.1
2001,"CZ06","CZ","M",72.9
2002,"CZ06","CZ","M",72.6
2003,"CZ06","CZ","M",72.7
2004,"CZ06","CZ","M",73.3
2005,"CZ06","CZ","M",73.1
2006,"CZ06","CZ","M",73.8
2007,"CZ06","CZ","M",74
2008,"CZ06","CZ","M",74.8
2009,"CZ06","CZ","M",74.8
2010,"CZ06","CZ","M",75.3
2011,"CZ06","CZ","M",75.5
2012,"CZ06","CZ","M",75.5
2013,"CZ06","CZ","M",75.9
2014,"CZ06","CZ","M",76.4
2015,"CZ06","CZ","M",76.5
2016,"CZ06","CZ","M",76.9
1992,"CZ07","CZ","M",68.6
1993,"CZ07","CZ","M",69.4
1994,"CZ07","CZ","M",69.7
1995,"CZ07","CZ","M",69.7
1996,"CZ07","CZ","M",70.4
1997,"CZ07","CZ","M",70.3
1998,"CZ07","CZ","M",70.8
1999,"CZ07","CZ","M",71.4
2000,"CZ07","CZ","M",71.2
2001,"CZ07","CZ","M",71.7
2002,"CZ07","CZ","M",72.1
2003,"CZ07","CZ","M",72.1
2004,"CZ07","CZ","M",72.5
2005,"CZ07","CZ","M",72.6
2006,"CZ07","CZ","M",73.4
2007,"CZ07","CZ","M",73.5
2008,"CZ07","CZ","M",73.7
2009,"CZ07","CZ","M",73.8
2010,"CZ07","CZ","M",73.9
2011,"CZ07","CZ","M",74.3
2012,"CZ07","CZ","M",74.6
2013,"CZ07","CZ","M",74.6
2014,"CZ07","CZ","M",75.4
2015,"CZ07","CZ","M",75.3
2016,"CZ07","CZ","M",75.4
1992,"CZ08","CZ","M",67.5
1993,"CZ08","CZ","M",68.1
1994,"CZ08","CZ","M",68.5
1995,"CZ08","CZ","M",68.5
1996,"CZ08","CZ","M",69.1
1997,"CZ08","CZ","M",69.2
1998,"CZ08","CZ","M",69.9
1999,"CZ08","CZ","M",70.2
2000,"CZ08","CZ","M",70.1
2001,"CZ08","CZ","M",70.4
2002,"CZ08","CZ","M",70.7
2003,"CZ08","CZ","M",70.5
2004,"CZ08","CZ","M",71
2005,"CZ08","CZ","M",71.6
2006,"CZ08","CZ","M",72.2
2007,"CZ08","CZ","M",72.4
2008,"CZ08","CZ","M",72.3
2009,"CZ08","CZ","M",72.7
2010,"CZ08","CZ","M",72.7
2011,"CZ08","CZ","M",73
2012,"CZ08","CZ","M",73.7
2013,"CZ08","CZ","M",73.8
2014,"CZ08","CZ","M",74.2
2015,"CZ08","CZ","M",74.1
2016,"CZ08","CZ","M",74.5
1992,"DE11","DE","M",NA
1993,"DE11","DE","M",NA
1994,"DE11","DE","M",NA
1995,"DE11","DE","M",NA
1996,"DE11","DE","M",NA
1997,"DE11","DE","M",NA
1998,"DE11","DE","M",NA
1999,"DE11","DE","M",NA
2000,"DE11","DE","M",NA
2001,"DE11","DE","M",NA
2002,"DE11","DE","M",77.4
2003,"DE11","DE","M",77.5
2004,"DE11","DE","M",78
2005,"DE11","DE","M",78.3
2006,"DE11","DE","M",78.8
2007,"DE11","DE","M",78.9
2008,"DE11","DE","M",79.2
2009,"DE11","DE","M",79.5
2010,"DE11","DE","M",79.5
2011,"DE11","DE","M",79.5
2012,"DE11","DE","M",79.6
2013,"DE11","DE","M",79.7
2014,"DE11","DE","M",80.2
2015,"DE11","DE","M",79.7
2016,"DE11","DE","M",79.8
1992,"DE12","DE","M",NA
1993,"DE12","DE","M",NA
1994,"DE12","DE","M",NA
1995,"DE12","DE","M",NA
1996,"DE12","DE","M",NA
1997,"DE12","DE","M",NA
1998,"DE12","DE","M",NA
1999,"DE12","DE","M",NA
2000,"DE12","DE","M",NA
2001,"DE12","DE","M",NA
2002,"DE12","DE","M",76.6
2003,"DE12","DE","M",77
2004,"DE12","DE","M",77.7
2005,"DE12","DE","M",78
2006,"DE12","DE","M",78.6
2007,"DE12","DE","M",78.8
2008,"DE12","DE","M",79
2009,"DE12","DE","M",78.8
2010,"DE12","DE","M",79.1
2011,"DE12","DE","M",78.9
2012,"DE12","DE","M",79.1
2013,"DE12","DE","M",79.3
2014,"DE12","DE","M",79.6
2015,"DE12","DE","M",79.4
2016,"DE12","DE","M",79.2
1992,"DE13","DE","M",NA
1993,"DE13","DE","M",NA
1994,"DE13","DE","M",NA
1995,"DE13","DE","M",NA
1996,"DE13","DE","M",NA
1997,"DE13","DE","M",NA
1998,"DE13","DE","M",NA
1999,"DE13","DE","M",NA
2000,"DE13","DE","M",NA
2001,"DE13","DE","M",NA
2002,"DE13","DE","M",77.5
2003,"DE13","DE","M",77.1
2004,"DE13","DE","M",78.1
2005,"DE13","DE","M",78.2
2006,"DE13","DE","M",78.7
2007,"DE13","DE","M",79.2
2008,"DE13","DE","M",79.2
2009,"DE13","DE","M",79.6
2010,"DE13","DE","M",79.8
2011,"DE13","DE","M",79.6
2012,"DE13","DE","M",79.5
2013,"DE13","DE","M",79.5
2014,"DE13","DE","M",80
2015,"DE13","DE","M",79.8
2016,"DE13","DE","M",79.6
1992,"DE14","DE","M",NA
1993,"DE14","DE","M",NA
1994,"DE14","DE","M",NA
1995,"DE14","DE","M",NA
1996,"DE14","DE","M",NA
1997,"DE14","DE","M",NA
1998,"DE14","DE","M",NA
1999,"DE14","DE","M",NA
2000,"DE14","DE","M",NA
2001,"DE14","DE","M",NA
2002,"DE14","DE","M",77.2
2003,"DE14","DE","M",77.7
2004,"DE14","DE","M",78.1
2005,"DE14","DE","M",78.5
2006,"DE14","DE","M",78.8
2007,"DE14","DE","M",79.1
2008,"DE14","DE","M",79.3
2009,"DE14","DE","M",79.5
2010,"DE14","DE","M",79.7
2011,"DE14","DE","M",79.5
2012,"DE14","DE","M",79.3
2013,"DE14","DE","M",79.9
2014,"DE14","DE","M",79.9
2015,"DE14","DE","M",79.9
2016,"DE14","DE","M",80
1992,"DE21","DE","M",NA
1993,"DE21","DE","M",NA
1994,"DE21","DE","M",NA
1995,"DE21","DE","M",NA
1996,"DE21","DE","M",NA
1997,"DE21","DE","M",NA
1998,"DE21","DE","M",NA
1999,"DE21","DE","M",NA
2000,"DE21","DE","M",NA
2001,"DE21","DE","M",NA
2002,"DE21","DE","M",77.1
2003,"DE21","DE","M",77.4
2004,"DE21","DE","M",78.1
2005,"DE21","DE","M",78.3
2006,"DE21","DE","M",78.7
2007,"DE21","DE","M",78.8
2008,"DE21","DE","M",79
2009,"DE21","DE","M",79.2
2010,"DE21","DE","M",79.5
2011,"DE21","DE","M",79.5
2012,"DE21","DE","M",79.7
2013,"DE21","DE","M",80.1
2014,"DE21","DE","M",80.4
2015,"DE21","DE","M",80.1
2016,"DE21","DE","M",80.4
1992,"DE22","DE","M",NA
1993,"DE22","DE","M",NA
1994,"DE22","DE","M",NA
1995,"DE22","DE","M",NA
1996,"DE22","DE","M",NA
1997,"DE22","DE","M",NA
1998,"DE22","DE","M",NA
1999,"DE22","DE","M",NA
2000,"DE22","DE","M",NA
2001,"DE22","DE","M",NA
2002,"DE22","DE","M",75.5
2003,"DE22","DE","M",75.8
2004,"DE22","DE","M",76.3
2005,"DE22","DE","M",76.6
2006,"DE22","DE","M",76.9
2007,"DE22","DE","M",77.1
2008,"DE22","DE","M",77.6
2009,"DE22","DE","M",77.3
2010,"DE22","DE","M",77.8
2011,"DE22","DE","M",77.5
2012,"DE22","DE","M",78.3
2013,"DE22","DE","M",78.1
2014,"DE22","DE","M",78.3
2015,"DE22","DE","M",78
2016,"DE22","DE","M",78.7
1992,"DE23","DE","M",NA
1993,"DE23","DE","M",NA
1994,"DE23","DE","M",NA
1995,"DE23","DE","M",NA
1996,"DE23","DE","M",NA
1997,"DE23","DE","M",NA
1998,"DE23","DE","M",NA
1999,"DE23","DE","M",NA
2000,"DE23","DE","M",NA
2001,"DE23","DE","M",NA
2002,"DE23","DE","M",74.9
2003,"DE23","DE","M",75.1
2004,"DE23","DE","M",76
2005,"DE23","DE","M",76.1
2006,"DE23","DE","M",76.7
2007,"DE23","DE","M",76.9
2008,"DE23","DE","M",77
2009,"DE23","DE","M",77.3
2010,"DE23","DE","M",77.5
2011,"DE23","DE","M",77.8
2012,"DE23","DE","M",77.8
2013,"DE23","DE","M",78
2014,"DE23","DE","M",78.5
2015,"DE23","DE","M",77.9
2016,"DE23","DE","M",78.5
1992,"DE24","DE","M",NA
1993,"DE24","DE","M",NA
1994,"DE24","DE","M",NA
1995,"DE24","DE","M",NA
1996,"DE24","DE","M",NA
1997,"DE24","DE","M",NA
1998,"DE24","DE","M",NA
1999,"DE24","DE","M",NA
2000,"DE24","DE","M",NA
2001,"DE24","DE","M",NA
2002,"DE24","DE","M",74.9
2003,"DE24","DE","M",74.9
2004,"DE24","DE","M",75.8
2005,"DE24","DE","M",76
2006,"DE24","DE","M",76.3
2007,"DE24","DE","M",76.7
2008,"DE24","DE","M",76.9
2009,"DE24","DE","M",77
2010,"DE24","DE","M",77.2
2011,"DE24","DE","M",77.5
2012,"DE24","DE","M",77.4
2013,"DE24","DE","M",77.5
2014,"DE24","DE","M",78.5
2015,"DE24","DE","M",77.5
2016,"DE24","DE","M",78.3
1992,"DE25","DE","M",NA
1993,"DE25","DE","M",NA
1994,"DE25","DE","M",NA
1995,"DE25","DE","M",NA
1996,"DE25","DE","M",NA
1997,"DE25","DE","M",NA
1998,"DE25","DE","M",NA
1999,"DE25","DE","M",NA
2000,"DE25","DE","M",NA
2001,"DE25","DE","M",NA
2002,"DE25","DE","M",75.8
2003,"DE25","DE","M",75.9
2004,"DE25","DE","M",76.8
2005,"DE25","DE","M",76.7
2006,"DE25","DE","M",77.2
2007,"DE25","DE","M",77.5
2008,"DE25","DE","M",77.9
2009,"DE25","DE","M",77.7
2010,"DE25","DE","M",78
2011,"DE25","DE","M",77.8
2012,"DE25","DE","M",78.1
2013,"DE25","DE","M",78.4
2014,"DE25","DE","M",78.7
2015,"DE25","DE","M",78.3
2016,"DE25","DE","M",78.6
1992,"DE26","DE","M",NA
1993,"DE26","DE","M",NA
1994,"DE26","DE","M",NA
1995,"DE26","DE","M",NA
1996,"DE26","DE","M",NA
1997,"DE26","DE","M",NA
1998,"DE26","DE","M",NA
1999,"DE26","DE","M",NA
2000,"DE26","DE","M",NA
2001,"DE26","DE","M",NA
2002,"DE26","DE","M",76.4
2003,"DE26","DE","M",76.3
2004,"DE26","DE","M",77.2
2005,"DE26","DE","M",77.6
2006,"DE26","DE","M",78
2007,"DE26","DE","M",78
2008,"DE26","DE","M",78.6
2009,"DE26","DE","M",78.7
2010,"DE26","DE","M",78.7
2011,"DE26","DE","M",78.8
2012,"DE26","DE","M",79
2013,"DE26","DE","M",79.2
2014,"DE26","DE","M",79.5
2015,"DE26","DE","M",79
2016,"DE26","DE","M",79.3
1992,"DE27","DE","M",NA
1993,"DE27","DE","M",NA
1994,"DE27","DE","M",NA
1995,"DE27","DE","M",NA
1996,"DE27","DE","M",NA
1997,"DE27","DE","M",NA
1998,"DE27","DE","M",NA
1999,"DE27","DE","M",NA
2000,"DE27","DE","M",NA
2001,"DE27","DE","M",NA
2002,"DE27","DE","M",76.5
2003,"DE27","DE","M",76.4
2004,"DE27","DE","M",76.9
2005,"DE27","DE","M",77.3
2006,"DE27","DE","M",77.6
2007,"DE27","DE","M",77.8
2008,"DE27","DE","M",78.1
2009,"DE27","DE","M",78.6
2010,"DE27","DE","M",79
2011,"DE27","DE","M",78.8
2012,"DE27","DE","M",79
2013,"DE27","DE","M",78.8
2014,"DE27","DE","M",79.6
2015,"DE27","DE","M",79.5
2016,"DE27","DE","M",79.5
1992,"DE30","DE","M",NA
1993,"DE30","DE","M",NA
1994,"DE30","DE","M",NA
1995,"DE30","DE","M",NA
1996,"DE30","DE","M",NA
1997,"DE30","DE","M",NA
1998,"DE30","DE","M",NA
1999,"DE30","DE","M",NA
2000,"DE30","DE","M",NA
2001,"DE30","DE","M",NA
2002,"DE30","DE","M",75.5
2003,"DE30","DE","M",75.7
2004,"DE30","DE","M",76.3
2005,"DE30","DE","M",76.6
2006,"DE30","DE","M",77
2007,"DE30","DE","M",77.5
2008,"DE30","DE","M",77.7
2009,"DE30","DE","M",77.9
2010,"DE30","DE","M",78
2011,"DE30","DE","M",77.4
2012,"DE30","DE","M",77.9
2013,"DE30","DE","M",77.9
2014,"DE30","DE","M",78.3
2015,"DE30","DE","M",78
2016,"DE30","DE","M",78.3
1992,"DE40","DE","M",NA
1993,"DE40","DE","M",NA
1994,"DE40","DE","M",NA
1995,"DE40","DE","M",NA
1996,"DE40","DE","M",NA
1997,"DE40","DE","M",NA
1998,"DE40","DE","M",NA
1999,"DE40","DE","M",NA
2000,"DE40","DE","M",NA
2001,"DE40","DE","M",NA
2002,"DE40","DE","M",74.3
2003,"DE40","DE","M",74.4
2004,"DE40","DE","M",75
2005,"DE40","DE","M",75.6
2006,"DE40","DE","M",75.9
2007,"DE40","DE","M",76.2
2008,"DE40","DE","M",76.7
2009,"DE40","DE","M",76.8
2010,"DE40","DE","M",77
2011,"DE40","DE","M",77.2
2012,"DE40","DE","M",77.4
2013,"DE40","DE","M",77.2
2014,"DE40","DE","M",77.9
2015,"DE40","DE","M",77.6
2016,"DE40","DE","M",77.9
1992,"DE50","DE","M",NA
1993,"DE50","DE","M",NA
1994,"DE50","DE","M",NA
1995,"DE50","DE","M",NA
1996,"DE50","DE","M",NA
1997,"DE50","DE","M",NA
1998,"DE50","DE","M",NA
1999,"DE50","DE","M",NA
2000,"DE50","DE","M",NA
2001,"DE50","DE","M",NA
2002,"DE50","DE","M",74.9
2003,"DE50","DE","M",74.7
2004,"DE50","DE","M",75.9
2005,"DE50","DE","M",76
2006,"DE50","DE","M",76.6
2007,"DE50","DE","M",76.3
2008,"DE50","DE","M",76.9
2009,"DE50","DE","M",76.8
2010,"DE50","DE","M",76.9
2011,"DE50","DE","M",77
2012,"DE50","DE","M",77
2013,"DE50","DE","M",76.6
2014,"DE50","DE","M",77.4
2015,"DE50","DE","M",77
2016,"DE50","DE","M",77.6
1992,"DE60","DE","M",NA
1993,"DE60","DE","M",NA
1994,"DE60","DE","M",NA
1995,"DE60","DE","M",NA
